2023-10-05 13:22:16,598 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:21,598 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:26,599 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status_report
2023-10-05 13:22:29,668 INFO    StreamThr :1466 [internal.py:wandb_internal():86] W&B internal server running at pid: 1466, started at: 2023-10-05 13:22:29.665966
2023-10-05 13:22:29,670 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: status
2023-10-05 13:22:29,673 INFO    WriterThread:1466 [datastore.py:open_for_write():85] open: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/run-zu63xo0v.wandb
2023-10-05 13:22:29,676 DEBUG   SenderThread:1466 [sender.py:send():380] send: header
2023-10-05 13:22:29,696 DEBUG   SenderThread:1466 [sender.py:send():380] send: run
2023-10-05 13:22:29,702 INFO    SenderThread:1466 [sender.py:_maybe_setup_resume():759] checking resume status for None/rec_05102023_toi/zu63xo0v
2023-10-05 13:22:30,111 INFO    SenderThread:1466 [dir_watcher.py:__init__():211] watching files in: ./output/rec/rec_r50_fpn_srn_v1_05102023_toi/wandb/run-20231005_132229-zu63xo0v/files
2023-10-05 13:22:30,112 INFO    SenderThread:1466 [sender.py:_start_run_threads():1122] run started: zu63xo0v with start time 1696512149.666146
2023-10-05 13:22:30,127 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: check_version
2023-10-05 13:22:30,128 DEBUG   SenderThread:1466 [sender.py:send_request():407] send_request: check_version
2023-10-05 13:22:30,301 DEBUG   HandlerThread:1466 [handler.py:handle_request():146] handle_request: run_start
2023-10-05 13:22:30,302 DEBUG   HandlerThread:1466 [system_info.py:__init__():32] System info init
2023-10-05 13:22:30,303 DEBUG   HandlerThread:1466 [system_info.py:__init__():47] System info init done
2023-10-05 13:22:30,303 INFO    HandlerThread:1466 [system_monitor.py:start():194] Starting system monitor
2023-10-05 13:22:30,303 INFO    SystemMonitor:1466 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-05 13:22:30,304 INFO    HandlerThread:1466 [system_monitor.py:probe():214] Collecting system info
2023-10-05 13:22:30,304 INFO    SystemMonitor:1466 [interfaces.py:start():190] Started cpu monitoring
2023-10-05 13:22:30,305 INFO    SystemMonitor:1466 [interfaces.py:start():190] Started disk monitoring
2023-10-05 13:22:30,306 INFO    SystemMonitor:1466 [interfaces.py:start():190] Started gpu monitoring
2023-10-05 13:22:30,307 INFO    SystemMonitor:1466 [interfaces.py:start():190] Started memory monitoring
2023-10-05 13:22:30,309 INFO    SystemMonitor:1466 [interfaces.py:start():190] Started network monitoring
2023-10-05 13:22:30,316 DEBUG   HandlerThread:1466 [system_info.py:probe():196] Probing system
2023-10-05 13:22:30,319 DEBUG   HandlerThread:1466 [system_info.py:_probe_git():181] Probing git
2023-10-05 13:22:30,348 DEBUG   HandlerThread:1466 [system_info.py:_probe_git():189] Probing git done
2023-10-05 13:22:30,348 DEBUG   HandlerThread:1466 [system_info.py:probe():244] Probing system done
